index,seconds_since_hr_recording,date_time,Heart rate value,Rate of change,Temperature,Oxygen level,Degree of motion
384,115200,8/17/2022 16:00,87.62857,-8.22977,96,88.77023,6
385,115500,8/17/2022 16:05,90.25357,2.625,99.625,99.625,3
386,115800,8/17/2022 16:10,92.092064,1.838494,98.838494,99.17182733,1
387,116100,8/17/2022 16:15,92.96,0.867936,96.20126933,100,1
388,116400,8/17/2022 16:20,92.683334,-0.276666,98.723334,98.723334,1
389,116700,8/17/2022 16:25,93.61,0.926666,99.926666,97.25999933,1
390,117000,8/17/2022 16:30,94.4746,0.8646,97.8646,97.8646,1
391,117300,8/17/2022 16:35,98.75595,4.28135,100.28135,100,3
392,117600,8/17/2022 16:40,102.12302,3.36707,101,100,3
393,117900,8/17/2022 16:45,95.496735,-6.626285,96,90.04038167,5
394,118200,8/17/2022 16:50,94.63302,-0.863715,96,98.136285,1
395,118500,8/17/2022 16:55,96.24286,1.60984,97.60984,100,1
396,118800,8/17/2022 17:00,93.69563,-2.54723,96,94.11943667,3
397,119100,8/17/2022 17:05,78.43,-15.26563,96,82.73437,8
398,119400,8/17/2022 17:10,81.60889,3.17889,101,100,3
399,119700,8/17/2022 17:15,91.83889,10.23,101,100,7
400,120000,8/17/2022 17:20,100.91349,9.0746,101,100,6
401,120300,8/17/2022 17:25,96.4899,-4.42359,96,92.24307667,3
402,120600,8/17/2022 17:30,93.87619,-2.61371,96,94.38629,3
403,120900,8/17/2022 17:35,91.16667,-2.70952,96,93.95714667,3
404,121200,8/17/2022 17:40,92.136665,0.969995,96.63666167,97.63666167,1
405,121500,8/17/2022 17:45,95.75786,3.621195,100.621195,100,3
406,121800,8/17/2022 17:50,94.35,-1.40786,96,96.59214,1
407,122100,8/17/2022 17:55,99.40952,5.05952,101,100,5
408,122400,8/17/2022 18:00,88.08,-11.32952,96,88.67048,7
409,122700,8/17/2022 18:05,92.60667,4.52667,101,100,3
410,123000,8/17/2022 18:10,95.99541,3.38874,99.38874,100,3
411,123300,8/17/2022 18:15,99.96333,3.96792,100.46792,100,3
412,123600,8/17/2022 18:20,93.831505,-6.131825,96,90.20150833,5
413,123900,8/17/2022 18:25,77.08045,-16.751055,96,83.248945,8
414,124200,8/17/2022 18:30,74.813095,-2.267355,96,95.732645,3
415,124500,8/17/2022 18:35,74.65476,-0.158335,98.841665,97.17499833,1
416,124800,8/17/2022 18:40,78.10643,3.45167,99.11833667,100,3
417,125100,8/17/2022 18:45,76.4581,-1.64833,96,94.85167,1
418,125400,8/17/2022 18:50,76.76572,0.30762,99.30762,97.64095333,1
419,125700,8/17/2022 18:55,78.50952,1.7438,97.7438,98.2438,1
420,126000,8/17/2022 19:00,78.88333,0.37381,96.70714333,100,1
421,126300,8/17/2022 19:05,74.70809,-4.17524,96,95.82476,3
422,126600,8/17/2022 19:10,75.64952,0.94143,97.94143,98.94143,1
423,126900,8/17/2022 19:15,77.86619,2.21667,98.21667,98.55000333,3
424,127200,8/17/2022 19:20,75.35429,-2.5119,96,93.82143333,3
425,127500,8/17/2022 19:25,73.7,-1.65429,96,97.34571,1
426,127800,8/17/2022 19:30,83.02857,9.32857,101,100,6
427,128100,8/17/2022 19:35,78.98334,-4.04523,96,93.95477,3
428,128400,8/17/2022 19:40,82.975555,3.992215,100.492215,100,3
429,128700,8/17/2022 19:45,65.48573,-17.489825,96,79.010175,8
430,129000,8/17/2022 19:50,63.919193,-1.566537,96,98.433463,1
431,129300,8/17/2022 19:55,63.983334,0.064141,96,99.064141,1
432,129600,8/17/2022 20:00,63.110477,-0.872857,96,96.127143,1
433,129900,8/17/2022 20:05,63.70667,0.596193,96,97.596193,1
434,130200,8/17/2022 20:10,66.68476,2.97809,100.97809,99.97809,3
435,130500,8/17/2022 20:15,68.74794,2.06318,98.06318,99.39651333,3
436,130800,8/17/2022 20:20,70.89286,2.14492,98.14492,100,3
437,131100,8/17/2022 20:25,74.30286,3.41,99.41,100,3
438,131400,8/17/2022 20:30,76.61746,2.3146,100.3146,100,3
439,131700,8/17/2022 20:35,78.65952,2.04206,99.04206,99.04206,3
440,132000,8/17/2022 20:40,79.175,0.51548,96.51548,97.51548,1
441,132300,8/17/2022 20:45,79.72222,0.54722,96.21388667,98.04722,1
442,132600,8/17/2022 20:50,80.45,0.72778,97.06111333,97.72778,1
443,132900,8/17/2022 20:55,81.13167,0.68167,98.68167,98.68167,1
444,133200,8/17/2022 21:00,81.55357,0.4219,96,97.08856667,1
445,133500,8/17/2022 21:05,81.453575,-0.099995,96,97.400005,1
446,133800,8/17/2022 21:10,82.855,1.401425,97.401425,98.401425,1
447,134100,8/17/2022 21:15,82.85,-0.005,96.995,96.32833333,1
448,134400,8/17/2022 21:20,79.98556,-2.86444,96.13556,95.13556,3
449,134700,8/17/2022 21:25,79.18481,-0.80075,96,96.53258333,1
450,135000,8/17/2022 21:30,79.89238,0.70757,97.70757,97.37423667,1
451,135300,8/17/2022 21:35,78.46223,-1.43015,96,95.90318333,1
452,135600,8/17/2022 21:40,78.25357,-0.20866,96,97.79134,1
453,135900,8/17/2022 21:45,77.29,-0.96357,96,99.03643,1
454,136200,8/17/2022 21:50,75.40253,-1.88747,96.11253,98.11253,1
455,136500,8/17/2022 21:55,73.90413,-1.4984,96,95.83493333,1
456,136800,8/17/2022 22:00,72.87698,-1.02715,96,97.97285,1
457,137100,8/17/2022 22:05,73.6051,0.72812,96.06145333,97.72812,1
458,137400,8/17/2022 22:10,73.12222,-0.48288,96,96.85045333,1
459,137700,8/17/2022 22:15,71.82,-1.30222,96,96.69778,1
460,138000,8/17/2022 22:20,73.653175,1.833175,97.833175,98.833175,1
461,138300,8/17/2022 22:25,75.432144,1.778969,98.778969,99.11230233,1
462,138600,8/17/2022 22:30,76.4242,0.992056,97.492056,97.32538933,1
463,138900,8/17/2022 22:35,76.72786,0.30366,99.30366,96.63699333,1
464,139200,8/17/2022 22:40,75.2,-1.52786,96,97.47214,1
465,139500,8/17/2022 22:45,75.36722,0.16722,96,97.16722,1
466,139800,8/17/2022 22:50,76.73428,1.36706,99.36706,97.86706,1
467,140100,8/17/2022 22:55,76.010826,-0.723454,96,96.276546,1
468,140400,8/17/2022 23:00,78.93238,2.921554,98.921554,99.25488733,3
469,140700,8/17/2022 23:05,77.96742,-0.96496,96,96.03504,1
470,141000,8/17/2022 23:10,78.35571,0.38829,99.38829,99.38829,1
471,141300,8/17/2022 23:15,79.70857,1.35286,99.35286,98.68619333,1
472,141600,8/17/2022 23:20,80.25714,0.54857,96.04857,100,1
473,141900,8/17/2022 23:25,78.97976,-1.27738,96,96.22262,1
474,142200,8/17/2022 23:30,82.04073,3.06097,98.72763667,100,3
475,142500,8/17/2022 23:35,79.2,-2.84073,96.15927,95.15927,3
476,142800,8/17/2022 23:40,79.47786,0.27786,96.77786,97.27786,1
477,143100,8/17/2022 23:45,79.96357,0.48571,97.48571,97.98571,1
478,143400,8/17/2022 23:50,81.89643,1.93286,97.59952667,100,1
479,143700,8/17/2022 23:55,80.138336,-1.758094,96,95.241906,1
480,144000,8/18/2022 0:00,79.94643,-0.191906,96.14142733,96.808094,1
481,144300,8/18/2022 0:05,81.67619,1.72976,97.72976,98.06309333,1
482,144600,8/18/2022 0:10,83.01492,1.33873,97.33873,98.67206333,1
483,144900,8/18/2022 0:15,83.538635,0.523715,96.19038167,96.85704833,1
484,145200,8/18/2022 0:20,78.29984,-5.238795,96,91.761205,5
485,145500,8/18/2022 0:25,78.98064,0.6808,97.1808,97.34746667,1
486,145800,8/18/2022 0:30,78.62302,-0.35762,96,95.97571333,1
487,146100,8/18/2022 0:35,77.95833,-0.66469,96.33531,95.83531,1
488,146400,8/18/2022 0:40,79.710236,1.751906,98.08523933,98.41857267,1
489,146700,8/18/2022 0:45,80.388885,0.678649,97.678649,97.178649,1
490,147000,8/18/2022 0:50,81.718254,1.329369,97.66270233,99.329369,1
491,147300,8/18/2022 0:55,81.299675,-0.418579,96,96.581421,1
492,147600,8/18/2022 1:00,82.434204,1.134529,97.634529,98.134529,1
493,147900,8/18/2022 1:05,81.369446,-1.064758,96,95.26857533,1
494,148200,8/18/2022 1:10,78.6758,-2.693646,96,96.306354,3
495,148500,8/18/2022 1:15,79.03333,0.35753,96.35753,98.35753,1
496,148800,8/18/2022 1:20,80.015236,0.981906,97.981906,98.31523933,1
497,149100,8/18/2022 1:25,81.78254,1.767304,97.767304,100,1
498,149400,8/18/2022 1:30,82.12262,0.34008,99.34008,97.67341333,1
499,149700,8/18/2022 1:35,81.419044,-0.703576,96,95.62975733,1
500,150000,8/18/2022 1:40,78.06762,-3.351424,96,93.148576,3
501,150300,8/18/2022 1:45,77.88333,-0.18429,97.81571,97.81571,1
502,150600,8/18/2022 1:50,79.7202,1.83687,98.17020333,98.33687,1
503,150900,8/18/2022 1:55,74.877464,-4.842736,96,93.157264,3
504,151200,8/18/2022 2:00,73.22857,-1.648894,96,95.01777267,1
505,151500,8/18/2022 2:05,74.85714,1.62857,98.12857,99.62857,1
506,151800,8/18/2022 2:10,79.05873,4.20159,100.20159,100,3
507,152100,8/18/2022 2:15,77.15833,-1.9004,96,97.0996,1
508,152400,8/18/2022 2:20,78.62619,1.46786,97.13452667,98.46786,1
509,152700,8/18/2022 2:25,74.737335,-3.888855,96,93.111145,3
510,153000,8/18/2022 2:30,79.04445,4.307115,99.64044833,100,3
511,153300,8/18/2022 2:35,73.05214,-5.99231,96,91.00769,5
512,153600,8/18/2022 2:40,74.634125,1.581985,97.91531833,98.581985,1
513,153900,8/18/2022 2:45,74.723015,0.08889,98.08889,97.58889,1
514,154200,8/18/2022 2:50,75.83833,1.115315,100.115315,98.44864833,1
515,154500,8/18/2022 2:55,76.330956,0.492626,96.492626,97.82595933,1
516,154800,8/18/2022 3:00,81.99944,5.668484,101,100,5
517,155100,8/18/2022 3:05,82.55095,0.55151,98.55151,100,1
518,155400,8/18/2022 3:10,78.21786,-4.33309,96,93.66691,3
519,155700,8/18/2022 3:15,77.345474,-0.872386,96,97.127614,1
520,156000,8/18/2022 3:20,77.42857,0.083096,99.083096,98.083096,1
521,156300,8/18/2022 3:25,76.57905,-0.84952,96.15048,96.15048,1
522,156600,8/18/2022 3:30,73.16587,-3.41318,96,93.25348667,3
523,156900,8/18/2022 3:35,73.41309,0.24722,96,99.24722,1
524,157200,8/18/2022 3:40,73.70675,0.29366,96.79366,96.79366,1
525,157500,8/18/2022 3:45,75.88969,2.18294,99.18294,99.18294,3
526,157800,8/18/2022 3:50,77.20603,1.31634,97.64967333,98.31634,1
527,158100,8/18/2022 3:55,75.64127,-1.56476,96,96.43524,1
528,158400,8/18/2022 4:00,76.782936,1.141666,96.47499933,100,1
529,158700,8/18/2022 4:05,77.43191,0.648974,99.648974,97.648974,1
530,159000,8/18/2022 4:10,74.69362,-2.73829,96,95.26171,3
531,159300,8/18/2022 4:15,75.38889,0.69527,96.69527,97.02860333,1
532,159600,8/18/2022 4:20,76.65754,1.26865,98.26865,97.93531667,1
533,159900,8/18/2022 4:25,77.845634,1.188094,98.188094,98.52142733,1
534,160200,8/18/2022 4:30,76.08485,-1.760784,96,95.239216,1
535,160500,8/18/2022 4:35,75.23167,-0.85318,97.14682,98.14682,1
536,160800,8/18/2022 4:40,75.80992,0.57825,99.57825,99.57825,1
537,161100,8/18/2022 4:45,79.98831,4.17839,99.67839,100,3
538,161400,8/18/2022 4:50,79.466415,-0.521895,96,95.978105,1
539,161700,8/18/2022 4:55,77.99809,-1.468325,96,96.531675,1
540,162000,8/18/2022 5:00,83.85,5.85191,101,100,5
541,162300,8/18/2022 5:05,81.89207,-1.95793,96,95.04207,1
542,162600,8/18/2022 5:10,81.06032,-0.83175,96.16825,95.83491667,1
543,162900,8/18/2022 5:15,87.36667,6.30635,101,100,5
544,163200,8/18/2022 5:20,104.35222,16.98555,101,100,8
545,163500,8/18/2022 5:25,98.95365,-5.39857,96,92.10143,5
546,163800,8/18/2022 5:30,105.107285,6.153635,101,100,5
547,164100,8/18/2022 5:35,104.77556,-0.331725,96,96.168275,1
548,164400,8/18/2022 5:40,112.50222,7.72666,101,100,6
549,164700,8/18/2022 5:45,111.96,-0.54222,96,96.45778,1
550,165000,8/18/2022 5:50,108.16566,-3.79434,96,92.87232667,3
551,165300,8/18/2022 5:55,105.71992,-2.44574,96,96.55426,3
552,165600,8/18/2022 6:00,102.878555,-2.841365,96,93.658635,3
553,165900,8/18/2022 6:05,99.05944,-3.819115,96,93.680885,3
554,166200,8/18/2022 6:10,98.53611,-0.52333,96,95.97667,1
555,166500,8/18/2022 6:15,104.72475,6.18864,101,100,5
556,166800,8/18/2022 6:20,112.4632,7.73845,101,100,6
557,167100,8/18/2022 6:25,100.53,-11.9332,96,85.0668,7
558,167400,8/18/2022 6:30,104.59559,4.06559,101,100,3
559,167700,8/18/2022 6:35,103.318184,-1.277406,96,96.222594,1
560,168000,8/18/2022 6:40,105.85931,2.541126,99.041126,100,3
561,168300,8/18/2022 6:45,106.20539,0.34608,96.01274667,97.84608,1
562,168600,8/18/2022 6:50,99.650795,-6.554595,96,90.945405,5
563,168900,8/18/2022 6:55,98.997116,-0.653679,96,97.346321,1
564,169200,8/18/2022 7:00,99.22081,0.223694,96.723694,97.55702733,1
565,169500,8/18/2022 7:05,108.6176,9.39679,101,100,6
566,169800,8/18/2022 7:10,107.61303,-1.00457,96,98.99543,1
567,170100,8/18/2022 7:15,111.44909,3.83606,100.83606,100,3
568,170400,8/18/2022 7:20,108.71667,-2.73242,96,93.93424667,3
569,170700,8/18/2022 7:25,110.19515,1.47848,97.47848,98.47848,1
570,171000,8/18/2022 7:30,109.01773,-1.17742,96,95.82258,1
571,171300,8/18/2022 7:35,112.981316,3.963586,101,100,3
572,171600,8/18/2022 7:40,114.41111,1.429794,98.429794,98.76312733,1
573,171900,8/18/2022 7:45,108.24722,-6.16389,96,90.83611,5
574,172200,8/18/2022 7:50,110.606064,2.358844,98.858844,98.858844,3
575,172500,8/18/2022 7:55,109.808334,-0.79773,96,96.20227,1
576,172800,8/18/2022 8:00,110.64773,0.839396,97.339396,98.839396,1
577,173100,8/18/2022 8:05,111.325554,0.677824,98.677824,98.677824,1
578,173400,8/18/2022 8:10,113.665474,2.33992,98.33992,100,3
579,173700,8/18/2022 8:15,115.65212,1.986646,99.986646,98.986646,1
580,174000,8/18/2022 8:20,123.06746,7.41534,101,100,6
581,174300,8/18/2022 8:25,121.83889,-1.22857,96,96.10476333,1
582,174600,8/18/2022 8:30,116.905,-4.93389,96,92.06611,3
583,174900,8/18/2022 8:35,114.218185,-2.686815,96,94.313185,3
584,175200,8/18/2022 8:40,98.380806,-15.837379,96,80.662621,8
585,175500,8/18/2022 8:45,101.93,3.549194,101,100,3
586,175800,8/18/2022 8:50,110.73157,8.80157,101,100,6
587,176100,8/18/2022 8:55,112.30182,1.57025,97.07025,97.90358333,1
588,176400,8/18/2022 9:00,114.650856,2.349036,98.349036,100,3
589,176700,8/18/2022 9:05,111.46245,-3.188406,96,93.811594,3
590,177000,8/18/2022 9:10,121.40182,9.93937,101,100,6
591,177300,8/18/2022 9:15,112.76587,-8.63595,96,89.36405,6
592,177600,8/18/2022 9:20,111.580315,-1.185555,96,95.814445,1
593,177900,8/18/2022 9:25,106.91515,-4.665165,96,92.334835,3
594,178200,8/18/2022 9:30,109.41055,2.4954,98.82873333,99.4954,3
595,178500,8/18/2022 9:35,102.472725,-6.937825,96,89.39550833,5
596,178800,8/18/2022 9:40,104.69056,2.217835,97.88450167,99.217835,3
597,179100,8/18/2022 9:45,101.63556,-3.055,96,93.61166667,3
598,179400,8/18/2022 9:50,101.48,-0.15556,96,98.84444,1
599,179700,8/18/2022 9:55,110.25858,8.77858,101,100,6
600,180000,8/18/2022 10:00,116.251945,5.993365,101,100,5
601,180300,8/18/2022 10:05,109.157776,-7.094169,96,89.405831,6
602,180600,8/18/2022 10:10,103.438576,-5.7192,96,94.2808,5
603,180900,8/18/2022 10:15,106.527275,3.088699,101,99.588699,3
604,181200,8/18/2022 10:20,107.55394,1.026665,97.026665,98.026665,1
605,181500,8/18/2022 10:25,109.88813,2.33419,98.33419,99.00085667,3
606,181800,8/18/2022 10:30,110.865326,0.977196,96.31052933,98.977196,1
607,182100,8/18/2022 10:35,114.30794,3.442614,100.442614,100,3
608,182400,8/18/2022 10:40,113.78644,-0.5215,96,99.4785,1
609,182700,8/18/2022 10:45,112.87111,-0.91533,97.08467,96.08467,1
610,183000,8/18/2022 10:50,116.01611,3.145,99.645,100,3
611,183300,8/18/2022 10:55,115.77324,-0.24287,96,97.25713,1
612,183600,8/18/2022 11:00,112.19853,-3.57471,96,96.42529,3
613,183900,8/18/2022 11:05,108.328636,-3.869894,96,95.130106,3
614,184200,8/18/2022 11:10,110.46617,2.137534,100.137534,98.47086733,3
615,184500,8/18/2022 11:15,114.78636,4.32019,100.82019,100,3
616,184800,8/18/2022 11:20,118.60542,3.81906,99.31906,100,3
617,185100,8/18/2022 11:25,110.202225,-8.403195,96,88.596805,6
618,185400,8/18/2022 11:30,109.90389,-0.298335,96,96.03499833,1
619,185700,8/18/2022 11:35,109.564156,-0.339734,96,97.660266,1
620,186000,8/18/2022 11:40,104.77333,-4.790826,96,91.87584067,3
621,186300,8/18/2022 11:45,109.05,4.27667,99.77667,100,3
622,186600,8/18/2022 11:50,108.977585,-0.072415,96.927585,98.927585,1
623,186900,8/18/2022 11:55,109.65404,0.676455,96.00978833,97.676455,1
624,187200,8/18/2022 12:00,107.930954,-1.723086,96.276914,94.94358067,1
625,187500,8/18/2022 12:05,102.72222,-5.208734,96,92.791266,5
626,187800,8/18/2022 12:10,112.25429,9.53207,101,100,6
627,188100,8/18/2022 12:15,107.0369,-5.21739,96,92.28261,5
628,188400,8/18/2022 12:20,105.11905,-1.91785,96,95.08215,1
629,188700,8/18/2022 12:25,103.375,-1.74405,96,95.25595,1
630,189000,8/18/2022 12:30,103.77421,0.39921,99.39921,97.39921,1
631,189300,8/18/2022 12:35,107.26881,3.4946,99.82793333,100,3
632,189600,8/18/2022 12:40,103.91048,-3.35833,96,93.64167,3
633,189900,8/18/2022 12:45,105.225555,1.315075,97.315075,98.315075,1
634,190200,8/18/2022 12:50,105.29524,0.069685,98.069685,97.069685,1
635,190500,8/18/2022 12:55,102.21091,-3.08433,96,93.91567,3
636,190800,8/18/2022 13:00,102.493256,0.282346,96.782346,96.94901267,1
637,191100,8/18/2022 13:05,99.64683,-2.846426,96,94.48690733,3
638,191400,8/18/2022 13:10,98.72024,-0.92659,96.07341,96.57341,1
639,191700,8/18/2022 13:15,95.6127,-3.10754,96,96.89246,3
640,192000,8/18/2022 13:20,99.61634,4.00364,101,100,3
641,192300,8/18/2022 13:25,100.704124,1.087784,97.42111733,100,1
642,192600,8/18/2022 13:30,102.777275,2.073151,100.073151,99.073151,3
643,192900,8/18/2022 13:35,100.80444,-1.972835,96,95.027165,1
644,193200,8/18/2022 13:40,100.36384,-0.4406,96,97.0594,1
645,193500,8/18/2022 13:45,103.830475,3.466635,100.466635,100,3
646,193800,8/18/2022 13:50,104.486664,0.656189,97.656189,97.98952233,1
647,194100,8/18/2022 13:55,106.860634,2.37397,98.37397,99.37397,3
648,194400,8/18/2022 14:00,100.70754,-6.153094,96,90.18023933,5
649,194700,8/18/2022 14:05,100.5981,-0.10944,96.89056,96.89056,1
650,195000,8/18/2022 14:10,105.354546,4.756446,100.0897793,100,3
651,195300,8/18/2022 14:15,102.31364,-3.040906,96,93.959094,3
652,195600,8/18/2022 14:20,108.058586,5.744946,101,100,5
653,195900,8/18/2022 14:25,105.43508,-2.623506,96,94.376494,3
654,196200,8/18/2022 14:30,101.61357,-3.82151,96,96.17849,3
655,196500,8/18/2022 14:35,100.5119,-1.10167,96,95.39833,1
656,196800,8/18/2022 14:40,102.07698,1.56508,97.89841333,100,1
657,197100,8/18/2022 14:45,100.03611,-2.04087,96.95913,94.29246333,3
658,197400,8/18/2022 14:50,93.96778,-6.06833,96,90.43167,5
659,197700,8/18/2022 14:55,101.49834,7.53056,101,100,6
660,198000,8/18/2022 15:00,100.494446,-1.003894,96,95.66277267,1
661,198300,8/18/2022 15:05,102.09055,1.596104,97.26277067,98.596104,1
662,198600,8/18/2022 15:10,100.12698,-1.96357,96,95.53643,1
663,198900,8/18/2022 15:15,100.90635,0.77937,96.77937,98.27937,1
664,199200,8/18/2022 15:20,103.879364,2.973014,98.473014,99.973014,3
665,199500,8/18/2022 15:25,94.13202,-9.747344,96,90.252656,6
666,199800,8/18/2022 15:30,99.89643,5.76441,101,100,5
667,200100,8/18/2022 15:35,108.76,8.86357,101,100,6
668,200400,8/18/2022 15:40,100.870415,-7.889585,96,90.110415,6
669,200700,8/18/2022 15:45,105.41981,4.549395,100.549395,100,3
670,201000,8/18/2022 15:50,99.05238,-6.36743,96,90.96590333,5
671,201300,8/18/2022 15:55,101.35238,2.3,97.8,99.3,3
672,201600,8/18/2022 16:00,101.42857,0.07619,97.07619,96.40952333,1
673,201900,8/18/2022 16:05,91.248886,-10.179684,96,88.820316,7
674,202200,8/18/2022 16:10,93.639046,2.39016,98.89016,99.39016,3
675,202500,8/18/2022 16:15,100.30389,6.664844,101,100,5
676,202800,8/18/2022 16:20,99.10793,-1.19596,96,95.80404,1
677,203100,8/18/2022 16:25,105.72,6.61207,101,100,5
678,203400,8/18/2022 16:30,103.75175,-1.96825,96.03175,94.53175,1
679,203700,8/18/2022 16:35,102.010475,-1.741275,96,94.92539167,1
680,204000,8/18/2022 16:40,100.50476,-1.505715,96,95.994285,1
681,204300,8/18/2022 16:45,84.630554,-15.874206,96,84.125794,8
682,204600,8/18/2022 16:50,94.12667,9.496116,101,100,6
683,204900,8/18/2022 16:55,105.282974,11.156304,101,100,7
684,205200,8/18/2022 17:00,94.689285,-10.593689,96,85.906311,7
685,205500,8/18/2022 17:05,90.12976,-4.559525,96,91.77380833,3
686,205800,8/18/2022 17:10,101.84277,11.71301,101,100,7
687,206100,8/18/2022 17:15,103.725,1.88223,98.38223,98.88223,1
688,206400,8/18/2022 17:20,100.71786,-3.00714,96,93.99286,3
689,206700,8/18/2022 17:25,93.166664,-7.551196,96,89.448804,6
690,207000,8/18/2022 17:30,88.35905,-4.807614,96,92.192386,3
691,207300,8/18/2022 17:35,96.935555,8.576505,101,100,6
692,207600,8/18/2022 17:40,96.62222,-0.313335,96.686665,97.686665,1
693,207900,8/18/2022 17:45,98.0508,1.42858,98.42858,97.76191333,1
694,208200,8/18/2022 17:50,91.66944,-6.38136,96,90.61864,5
695,208500,8/18/2022 17:55,95.20167,3.53223,99.86556333,100,3
696,208800,8/18/2022 18:00,89.74333,-5.45834,96,90.87499333,5
697,209100,8/18/2022 18:05,86.27,-3.47333,96,95.52667,3
698,209400,8/18/2022 18:10,86.933334,0.663334,96.33000067,97.663334,1
699,209700,8/18/2022 18:15,86.91428,-0.019054,96.480946,96.64761267,1
700,210000,8/18/2022 18:20,93.166664,6.252384,101,100,5
701,210300,8/18/2022 18:25,98.35357,5.186906,101,100,5
702,210600,8/18/2022 18:30,91.4,-6.95357,96,91.04643,5
703,210900,8/18/2022 18:35,96.07429,4.67429,101,100,3
704,211200,8/18/2022 18:40,94.5004,-1.57389,96,95.92611,1
705,211500,8/18/2022 18:45,91.799484,-2.700916,96,94.299084,3
706,211800,8/18/2022 18:50,94.98095,3.181466,100.181466,100,3
707,212100,8/18/2022 18:55,102.192856,7.211906,101,100,6
708,212400,8/18/2022 19:00,103.539444,1.346588,97.846588,97.846588,1
709,212700,8/18/2022 19:05,102.746925,-0.792519,96.207481,97.207481,1
710,213000,8/18/2022 19:10,95.21389,-7.533035,96,88.966965,6
711,213300,8/18/2022 19:15,93.0758,-2.13809,96.86191,97.86191,3
712,213600,8/18/2022 19:20,93.66643,0.59063,96.59063,97.92396333,1
713,213900,8/18/2022 19:25,93.30643,-0.36,96,97.64,1
714,214200,8/18/2022 19:30,78.78953,-14.5169,96,81.9831,7
715,214500,8/18/2022 19:35,74.0785,-4.71103,96,92.62230333,3
716,214800,8/18/2022 19:40,75.06571,0.98721,97.32054333,99.98721,1
717,215100,8/18/2022 19:45,73.075,-1.99071,96,95.50929,1
718,215400,8/18/2022 19:50,75.613335,2.538335,98.038335,100,3
719,215700,8/18/2022 19:55,75.68056,0.067225,99.067225,98.067225,1
720,216000,8/18/2022 20:00,77.225,1.54444,97.54444,100,1
721,216300,8/18/2022 20:05,78.91286,1.68786,98.02119333,99.68786,1
722,216600,8/18/2022 20:10,79.89651,0.98365,97.98365,98.31698333,1
723,216900,8/18/2022 20:15,81.403336,1.506826,98.006826,98.506826,1
724,217200,8/18/2022 20:20,82.46905,1.065714,96.73238067,97.565714,1
725,217500,8/18/2022 20:25,84.082146,1.613096,98.613096,99.613096,1
726,217800,8/18/2022 20:30,85.11746,1.035314,96.36864733,98.035314,1
727,218100,8/18/2022 20:35,86.615875,1.498415,98.498415,98.16508167,1
728,218400,8/18/2022 20:40,86.08349,-0.532385,96.467615,99.467615,1
729,218700,8/18/2022 20:45,85.50159,-0.5819,96,99.4181,1
730,219000,8/18/2022 20:50,86.19037,0.68878,99.68878,99.68878,1
731,219300,8/18/2022 20:55,86.42222,0.23185,97.23185,96.56518333,1
732,219600,8/18/2022 21:00,87.486664,1.064444,96.564444,98.064444,1
733,219900,8/18/2022 21:05,85.92857,-1.558094,97.441906,96.441906,1
734,220200,8/18/2022 21:10,84.411194,-1.517376,96.482624,95.482624,1
